curso_final,disciplina,semestre,professores,playlist_id,playlist_nome,kaltura_status,ordem_playlist,aula,entry_id,nome_video,tags,duracao_seg,embed_url,thumbnail_url
Administração,Administração da Qualidade e Produtividade,3º,Rafael de Arruda,0_i1bwjlyu,Administração da Qualidade e Produtividade,ok,8,7,1_9wujce4q,Aula 07 - Produtividade e Estratégia de Produção,"aula07, rafael de arruda",721,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_19wujce4q&entry_id=1_9wujce4q&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_9wujce4q
Administração,Administração da Qualidade e Produtividade,3º,Rafael de Arruda,0_i1bwjlyu,Administração da Qualidade e Produtividade,ok,9,8,1_uh7gfww4,Aula 08 - Abordagem de Qualidade,"aula08, rafael de arruda",722,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1uh7gfww4&entry_id=1_uh7gfww4&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_uh7gfww4
Administração,Administração da Qualidade e Produtividade,3º,Rafael de Arruda,0_i1bwjlyu,Administração da Qualidade e Produtividade,sem_match,10,,1_lqcz35de,Aula - Retomando,"retomando, rafael de arruda",209,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1lqcz35de&entry_id=1_lqcz35de&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_lqcz35de
Administração,Direito do Trabalho,3º,Cecilia Gabriela | José Parpinelli,1_0b9rzt28,Direito do Trabalho,sem_video,,,,,,,,
Administração,Estatística,3º,Vera Fatima Cursino | Vera Fátima Cursino de Almeida,0_855yvo3d,Estatística,ok,1,1,0_3f9tsiya,Aula - Conhecendo a Estatística,"solange, contabeis, metodos, aula01",386,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_03f9tsiya&entry_id=0_3f9tsiya&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_3f9tsiya
Administração,Estatística,3º,Vera Fatima Cursino | Vera Fátima Cursino de Almeida,0_855yvo3d,Estatística,ok,2,1,0_4emstw6u,Aula - Noções de Amostragem,"solange, contabeis, metodos, aula01",532,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_04emstw6u&entry_id=0_4emstw6u&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_4emstw6u
Administração,Estatística,3º,Vera Fatima Cursino | Vera Fátima Cursino de Almeida,0_855yvo3d,Estatística,ok,3,3,0_uddhqbjd,Aula - Distribuição de Frequência,"solange, contabeis, metodos, aula03",279,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0uddhqbjd&entry_id=0_uddhqbjd&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_uddhqbjd
Administração,Estatística,3º,Vera Fatima Cursino | Vera Fátima Cursino de Almeida,0_855yvo3d,Estatística,ok,4,4,0_s84phlly,"Aula - Média, Moda e Mediana","solange, contabeis, metodos, aula04",1016,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0s84phlly&entry_id=0_s84phlly&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_s84phlly
Administração,Estatística,3º,Vera Fatima Cursino | Vera Fátima Cursino de Almeida,0_855yvo3d,Estatística,ok,5,5,0_wkn62ixk,"Aula - Variância, Desvio Padrão e Coeficiente de Variação","solange, metodos, contabeis, aula05",561,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0wkn62ixk&entry_id=0_wkn62ixk&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_wkn62ixk
Administração,Gestão de Custos,3º,Reginaldo José da Silva,0_pd8ozcmb,Gestão de Custos,ok,1,1,0_58pd8zdw,Aula 01 - Princípios e Convenções,"reginaldo, aula01",985,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_058pd8zdw&entry_id=0_58pd8zdw&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_58pd8zdw
Administração,Gestão de Custos,3º,Reginaldo José da Silva,0_pd8ozcmb,Gestão de Custos,ok,2,2,0_4ft6htoq,Aula - Terminologia,"reginaldo, aula02",932,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_04ft6htoq&entry_id=0_4ft6htoq&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_4ft6htoq
Administração,Gestão de Custos,3º,Reginaldo José da Silva,0_pd8ozcmb,Gestão de Custos,ok,3,6,0_yjmn4php,Aula - Margem de Contribuição,"reginaldo, aula06",464,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0yjmn4php&entry_id=0_yjmn4php&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_yjmn4php
Administração,Gestão de Custos,3º,Reginaldo José da Silva,0_pd8ozcmb,Gestão de Custos,ok,4,5,0_aixj4sr4,Aula - Pontos de equilíbrio,"reginaldo, aula05",877,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0aixj4sr4&entry_id=0_aixj4sr4&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_aixj4sr4
Administração,Gestão de Custos,3º,Reginaldo José da Silva,0_pd8ozcmb,Gestão de Custos,ok,5,6,0_1z7hozxl,Aula - Alavancagem Operacional,"reginaldo, aula06",275,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_01z7hozxl&entry_id=0_1z7hozxl&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_1z7hozxl
Administração,Gestão de Custos,3º,Reginaldo José da Silva,0_pd8ozcmb,Gestão de Custos,ok,6,6,0_uihv8s0b,Aula - Margem de segurança,"reginaldo, aula06",286,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0uihv8s0b&entry_id=0_uihv8s0b&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_uihv8s0b
Administração,Gestão de Custos,3º,Reginaldo José da Silva,0_pd8ozcmb,Gestão de Custos,ok,7,7,0_0geptjbx,Aula 07 - Decisão sobre o preço de venda,"reginaldo, aula07",476,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_00geptjbx&entry_id=0_0geptjbx&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_0geptjbx
Administração,Gestão de Custos,3º,Reginaldo José da Silva,0_pd8ozcmb,Gestão de Custos,sem_match,8,,0_38sz1ufd,Aula Excel - Alavancagem Operacional,reginaldo,386,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_038sz1ufd&entry_id=0_38sz1ufd&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_38sz1ufd
Administração,Gestão de Custos,3º,Reginaldo José da Silva,0_pd8ozcmb,Gestão de Custos,sem_match,9,,0_s55nk6y2,Aula Excel - Margem de segurança,reginaldo,271,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0s55nk6y2&entry_id=0_s55nk6y2&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_s55nk6y2
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,sem_match,1,,0_eb90gpbx,Aula - Introdução à Economia: Dilema da Economia,"administracao, microeconomia, gabriele",1008,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0eb90gpbx&entry_id=0_eb90gpbx&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_eb90gpbx
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,sem_match,2,,0_3ufcgoo5,Aula - Sistemas econômicos: Capitalismo e Socialismo,"gabriele, administracao, microeconomia",1201,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_03ufcgoo5&entry_id=0_3ufcgoo5&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_3ufcgoo5
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,3,2,1_451bql3f,Aula 02 - Evolução do Pensamento Econômico: Adam Smith vs. Keynes,"aula02, gabrielle pagliusi paes de lima",1313,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1451bql3f&entry_id=1_451bql3f&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_451bql3f
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,4,2,0_8du2v7v5,Aula 02 - Teoria da Firma - Parte 1,"gabriele, economia aplicada, aula02",1201,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_08du2v7v5&entry_id=0_8du2v7v5&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_8du2v7v5
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,5,2,0_bhu4ywvk,Aula 02 - Teoria da Firma - Parte 2,"gabriele, aula02",1352,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0bhu4ywvk&entry_id=0_bhu4ywvk&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_bhu4ywvk
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,6,2,0_z4blc7dz,Aula 02 - Teoria da Firma - Parte 3,"gabriele, economia aplicada, aula 02",1253,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0z4blc7dz&entry_id=0_z4blc7dz&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_z4blc7dz
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,7,2,0_8bma9beb,Aula 02 - Teoria do Consumidor,"gabriele, contabeis, aula02",1759,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_08bma9beb&entry_id=0_8bma9beb&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_8bma9beb
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,8,3,0_2yj1k6a6,Aula 03 - Elasticidade,"gabriele, contabeis, aula03",1707,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_02yj1k6a6&entry_id=0_2yj1k6a6&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_2yj1k6a6
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,9,3,0_4p0dl9vw,Aula 03 - Teoria da Demanda,"gabriele, contabeis, aula03, economia",1764,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_04p0dl9vw&entry_id=0_4p0dl9vw&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_4p0dl9vw
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,10,3,0_yfcl6inp,Aula 03 - Teoria da Oferta,"gabriele, contabeis, economia",1310,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0yfcl6inp&entry_id=0_yfcl6inp&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_yfcl6inp
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,11,3,0_3vgkbk0d,Aula - Teoria do Consumidor,"gabriele, administracao, microeconomia, aula03",1759,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_03vgkbk0d&entry_id=0_3vgkbk0d&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_3vgkbk0d
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,12,5,0_wuh9nbgz,Aula 05 - Agregados Macoreconômicos - Parte 01,"gabriele, contabeis, aula05",679,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0wuh9nbgz&entry_id=0_wuh9nbgz&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_wuh9nbgz
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,13,5,0_5slptiqg,Aula 05 - Agregados Macoreconômicos - Parte 02,"gabriele, contabeis, aula05",507,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_05slptiqg&entry_id=0_5slptiqg&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_5slptiqg
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,14,5,0_98dp4lrg,Aula 05 - Agregados Macoreconômicos - Parte 03,"gabriele, aula05, contabeis",1194,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_098dp4lrg&entry_id=0_98dp4lrg&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_98dp4lrg
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,15,8,0_hk75k77l,Aula - Taxa de Câmbio,"gabriele, aula08",917,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0hk75k77l&entry_id=0_hk75k77l&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_hk75k77l
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,16,4,0_tufauyqt,Aula - Estrutura de Mercado,"gabriele, contabeis, aula04",1495,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0tufauyqt&entry_id=0_tufauyqt&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_tufauyqt
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,17,6,0_fznlyyb9,Aula - Inflação,"gabriele, aula06",560,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0fznlyyb9&entry_id=0_fznlyyb9&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_fznlyyb9
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,18,5,0_1imkiofx,Aula - Introdução à Macroeconomia - Parte 01,"gabriele, economia, aula05, contabeis",1358,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_01imkiofx&entry_id=0_1imkiofx&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_1imkiofx
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,sem_match,19,,1_a6nd6c5j,Aula - Introdução à Macroeconomia - Parte 02,"gabriele, economia, contabeis",732,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1a6nd6c5j&entry_id=1_a6nd6c5j&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_a6nd6c5j
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,sem_match,20,,0_nsz9slax,Material Complementar - Curva de possibilidade de produção,"gabriele, administracao, microeconomia",1300,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0nsz9slax&entry_id=0_nsz9slax&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_nsz9slax
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,ok,21,3,0_kd1hzpj0,Modelo Keynesiano Simples,"gabriele, aula03",992,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0kd1hzpj0&entry_id=0_kd1hzpj0&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_kd1hzpj0
Administração,Introdução a Economia,3º,Gabriela Pagliusi Paes de Lima | Gabrielle Pagliusi Paes de Lima,1_3geg6zj0,Introdução à Economia,sem_match,22,,0_mt46rsdg,Aula - Moeda,"gabriele, aulas 04 e 05",1649,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0mt46rsdg&entry_id=0_mt46rsdg&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_mt46rsdg
Administração,Direito Tributário,4º,Denis D' Amato de Déa | Denis de Déa | Ewerton Araújo de Brito | Ewerton Brito | Robson Lezainski,1_88541tv0,Direito Tributário,sem_match,1,,0_1yijnl28,Aulas 01 e 02 - Introdução ao Direito Tributário e Princípios Constitucionais Tributários,"aulas 01 e 02, ewerton brito",1518,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_01yijnl28&entry_id=0_1yijnl28&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_1yijnl28
Administração,Direito Tributário,4º,Denis D' Amato de Déa | Denis de Déa | Ewerton Araújo de Brito | Ewerton Brito | Robson Lezainski,1_88541tv0,Direito Tributário,sem_match,2,,0_jrec2hfe,Aulas 03 e 04 - Competências Tributária e Imposto em Espécie,"aulas 03 e 04, ewerton brito, ewerton",1201,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0jrec2hfe&entry_id=0_jrec2hfe&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_jrec2hfe
Administração,Direito Tributário,4º,Denis D' Amato de Déa | Denis de Déa | Ewerton Araújo de Brito | Ewerton Brito | Robson Lezainski,1_88541tv0,Direito Tributário,sem_match,3,,0_7tt7338u,Aulas 05 e 06 - Imunidades e Relação Tributária,"ewerton, ewerton brito",763,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_07tt7338u&entry_id=0_7tt7338u&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_7tt7338u
Administração,Direito Tributário,4º,Denis D' Amato de Déa | Denis de Déa | Ewerton Araújo de Brito | Ewerton Brito | Robson Lezainski,1_88541tv0,Direito Tributário,sem_match,4,,0_t8sqyiu2,"Aulas 07 e 08 - Responsabilidade Tributária e Suspensão, Exclusão e Extinção de Crédito Tributário","ewerton, ewerton brito",1413,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_0t8sqyiu2&entry_id=0_t8sqyiu2&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/0_t8sqyiu2
Administração,Linguagem e Argumentação,4º,Inês Velter Marques,0_0mkbfrcs,Linguagem e Argumentação,ok,1,1,1_7utb6zxe,Aula 01 - O Ato de Ler,"aula01, hilluska de figueiredo sousa carneiro vieira marques",253,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_17utb6zxe&entry_id=1_7utb6zxe&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_7utb6zxe
Administração,Linguagem e Argumentação,4º,Inês Velter Marques,0_0mkbfrcs,Linguagem e Argumentação,ok,2,2,1_3g4udfcl,Aula 02 - O Processo de Comunicação,"aula02, hilluska de figueiredo sousa carneiro vieira marques",543,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_13g4udfcl&entry_id=1_3g4udfcl&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_3g4udfcl
Administração,Linguagem e Argumentação,4º,Inês Velter Marques,0_0mkbfrcs,Linguagem e Argumentação,ok,3,3,1_5y81lg61,Aula 03 - Revisando o Assunto sobre Parágrafo,"aula03, hilluska de figueiredo sousa carneiro vieira marques",274,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_15y81lg61&entry_id=1_5y81lg61&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_5y81lg61
Administração,Linguagem e Argumentação,4º,Inês Velter Marques,0_0mkbfrcs,Linguagem e Argumentação,ok,4,4,1_x8hr0hng,Aula 04 - Texto e Textualidade,"aula04, hilluska de figueiredo sousa carneiro vieira marques",750,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1x8hr0hng&entry_id=1_x8hr0hng&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_x8hr0hng
Administração,Linguagem e Argumentação,4º,Inês Velter Marques,0_0mkbfrcs,Linguagem e Argumentação,ok,5,5,1_vyy78zij,Aula 05 - Outros Fatores de Textualidade: Coesão e Coerência,"aula05, hilluska de figueiredo sousa carneiro vieira marques",425,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1vyy78zij&entry_id=1_vyy78zij&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_vyy78zij
Administração,Linguagem e Argumentação,4º,Inês Velter Marques,0_0mkbfrcs,Linguagem e Argumentação,ok,6,6,1_nlgbo8if,Aula 06 - Escrita: O Caos Nosso de Cada Dia,"aula06, hilluska de figueiredo sousa carneiro vieira marques",580,https://cdnapisec.kaltura.com/p/1878021/sp/187802100/embedIframeJs/uiconf_id/55378663/partner_id/1878021?iframeembed=true&playerId=kaltura_player_1nlgbo8if&entry_id=1_nlgbo8if&flashvars[streamerType]=auto,https://cdnsecakmi.kaltura.com/p/1878021/thumbnail/entry_id/1_nlgbo8if
